RISK_ID,SEARCH_TERM_ID,GOOGLE_INDEX,TITLE,LINK,PUBLISHED_DATE,SUMMARY,KEYWORDS,SENTIMENT_COMPOUND,SENTIMENT,SOURCE,SOURCE_URL,PAYWALLED,CREDIBILITY_TYPE,QUALITY_SCORE,SCORE_RELEVANCE,SCORE_RECENCY,SCORE_LENGTH_150,SCORE_LENGTH_500,SCORE_WHITELIST_BONUS,SCORE_CLICKBAIT_PENALTY
1,3,37,Crypto News: Tom Lee Says The Crypto Asset Treasury Bubble May Have Burst - livebitcoinnews.com,https://www.livebitcoinnews.com/crypto-news-tom-lee-says-the-crypto-asset-treasury-bubble-may-have-burst/,2025-10-17 12:15:00,"Tom Lee, Chairman of BitMine, says the crypto treasury bubble has already burst as most Digital Asset Treasuries trade below asset value.

The crypto treasury bubble has been a major topic across financial circles this year. According to BitMine’s Chairman, Tom Lee, the hype surrounding Digital Asset Treasuries (DATs) might already be over.

He spoke on Fortune’s Crypto Playbook podcast, and said that while many DATs were built to give investors exposure to crypto, most of them are now trading b","treasury bubble, treasury market, crypto treasury, asset treasury, asset treasuries",0.9527,Positive,livebitcoinnews,https://www.livebitcoinnews.com/crypto-news-tom-lee-says-the-crypto-asset-treasury-bubble-may-have-burst/,False,Relevant Article,1,0,1,0,0,0,0
1,3,37,Crypto News: Tom Lee Says The Crypto Asset Treasury Bubble May Have Burst - Live Bitcoin News,https://www.livebitcoinnews.com/crypto-news-tom-lee-says-the-crypto-asset-treasury-bubble-may-have-burst/,2025-10-17 12:15:00,"Tom Lee, Chairman of BitMine, says the crypto treasury bubble has already burst as most Digital Asset Treasuries trade below asset value.

The crypto treasury bubble has been a major topic across financial circles this year. According to BitMine’s Chairman, Tom Lee, the hype surrounding Digital Asset Treasuries (DATs) might already be over.

He spoke on Fortune’s Crypto Playbook podcast, and said that while many DATs were built to give investors exposure to crypto, most of them are now trading b","treasury bubble, treasury market, crypto treasury, asset treasury, asset treasuries",0.9527,Positive,livebitcoinnews,https://www.livebitcoinnews.com/crypto-news-tom-lee-says-the-crypto-asset-treasury-bubble-may-have-burst/,False,Relevant Article,1,0,1,0,0,0,0
1,2,13,Wall Street shrugs off banking sector concerns - CNN,https://www.cnn.com/business/live-news/stock-market-volatility-fears,2025-10-17 11:48:00,"Several financial groups are wrestling with bad loans, raising worries on Wall Street of more to come.

For weeks, investors have focused on Jefferies Financial Group, an investment bank that has at least $45 million worth of exposure to First Brands, an auto-parts supplier that filed for bankruptcy last month. But on Thursday, they turned some of their attention to two regional banks, Western Alliance Bancorp and Zions Bancorp, after concerns about some of their loans as well.

All three banks’","banks stocks, bad loans, bancorp concerns, market banking, loans banks",0.1901,Positive,cnn,https://www.cnn.com/business/live-news/stock-market-volatility-fears,False,Mainstream,1,0,1,0,0,0,0
2,7,59,Amazon hiking fulfillment fees in 2026 - Supply Chain Dive,https://www.supplychaindive.com/news/amazon-fba-mcf-buy-with-prime-2026-fulfillment-increase/803113/,2025-10-17 11:45:00,"Listen to the article 2 min This audio is auto-generated. Please let us know if you have feedback

Amazon will increase its fulfillment fees for third-party sellers by an average of $0.08 per unit sold starting Jan. 15, 2026, the e-commerce giant announced Wednesday as part of a slate of pricing changes.

Increases for fees tied to the e-commerce giant's Fulfillment by Amazon service vary by product price and size. For example, a small item priced above $50 would see a $0.51 per unit fulfillment","pricing changes, additional pricing, amazon increase, fee increases, fee increase",0.7717,Positive,supplychaindive,https://www.supplychaindive.com/news/amazon-fba-mcf-buy-with-prime-2026-fulfillment-increase/803113/,False,Relevant Article,2,1,1,0,0,0,0
2,7,22,"F5 supply chain hack endangers more than 600,000 internet-connected devices - Cybersecurity Dive",https://www.cybersecuritydive.com/news/f5-supply-chain-hack-internet-connected-devices-stats/803108/,2025-10-17 10:26:00,"More than 600,000 F5 network security devices running the company’s flagship BIG-IP software are sitting unpatched on the internet one day after the company revealed that nation-state hackers had accessed its networks and source code.

The figure, which Palo Alto Networks provided on Thursday, highlights how many organizations could be vulnerable to cyberattacks exploiting vulnerabilities that the unidentified hackers discovered while roaming through F5’s production environment and developer res","exploits f5, vulnerabilities f5, f5 devices, f5 network, hackers networks",-0.3818,Negative,cybersecuritydive,https://www.cybersecuritydive.com/news/f5-supply-chain-hack-internet-connected-devices-stats/803108/,False,Relevant Article,2,1,1,0,0,0,0
1,2,38,HSBC Unscathed as First Brands Collapse Rocks Wall Street - Sri Lanka Guardian,https://slguardian.org/hsbc-unscathed-as-first-brands-collapse-rocks-wall-street/,2025-10-17 03:00:00,"HSBC Holdings Plc has confirmed that it is not exposed to the fallout from the bankruptcy of First Brands Group, a scandal-hit auto-parts supplier whose collapse has left major Wall Street firms facing potential losses in the hundreds of millions of dollars. Michael Roberts, HSBC’s head of corporate and institutional banking, told Bloomberg that the bank had no direct involvement with First Brands and was uncertain about the level of due diligence conducted by other institutions. He cautioned th","hsbc holdings, jpmorgan chase, hsbc, bankruptcy brands, roberts hsbc",-0.9058,Negative,slguardian,https://slguardian.org/hsbc-unscathed-as-first-brands-collapse-rocks-wall-street/,False,Relevant Article,1,0,1,0,0,0,0
2,9,81,"What Shipowners say about the race to understand rules, limit fallout, costs from new port fees - Shipping Telegraph",https://shippingtelegraph.com/hellenic-shipping-news/what-shipowners-say-about-the-race-to-understand-rules-limit-fallout-costs-from-port-fees/,2025-10-17 01:05:00,Some shipowners have taken this week proactive steps in all areas seeking to mitigate the applicability of the United States Trade Representative (USTR) 301 rules to their vessels. They even sought further clarification from the U.S. Customs and Border Protection Agency and USTR as well as from Chinese authorities on the applicability to their vessels of the provisions of the respective port fee schemes. But confusion and fears are running high among shipping companies as they are trying to miti,"chinese fees, fees china, fees chinese, fees tariffs, port fees",-0.3071,Negative,shippingtelegraph,https://shippingtelegraph.com/hellenic-shipping-news/what-shipowners-say-about-the-race-to-understand-rules-limit-fallout-costs-from-port-fees/,False,Relevant Article,1,0,1,0,0,0,0
2,9,88,Genco takes delivery of a modern Imabari capesize acquired for $63.6m - Shipping Telegraph,https://shippingtelegraph.com/dry-bulk-shipping-news/genco-takes-delivery-of-a-modern-imabari-capesize-acquired-for-63-6m/,2025-10-17 00:55:00,"New York-listed drybulk shipowner Genco Shipping & Trading Limited took delivery of a recent acquired Imabari-built capesize vessel as part of the company’s growth strategy to further modernize its “asset base” and improve its “earnings capacity.”

The U.S. headquartered shipowner bought a modern 2020-Imabari built 182,000 dwt scrubber-fitted capesize vessel for a purchase price of $63.6m.

The purchase of Genco Courageous marks the fourth high specification, fuel efficient capesize vessel that ","shipowner genco, genco shipping, capesize genco, vessel genco, capesize vessel",0.8689,Positive,shippingtelegraph,https://shippingtelegraph.com/dry-bulk-shipping-news/genco-takes-delivery-of-a-modern-imabari-capesize-acquired-for-63-6m/,False,Relevant Article,1,0,1,0,0,0,0
2,8,25,Oil Markets in Turmoil: A Deep Dive into the Ten Percent Price Slide and Its Far-Reaching Implications - FinancialContent,https://markets.financialcontent.com/stocks/article/marketminute-2025-10-17-oil-markets-in-turmoil-a-deep-dive-into-the-ten-percent-price-slide-and-its-far-reaching-implications,2025-10-17 00:00:00,"The global oil market has been gripped by a significant downturn, with both major crude benchmarks, Brent and West Texas Intermediate (WTI), experiencing a slide of over ten percent in recent weeks. As of October 17, 2025, Brent crude futures are hovering just below $62 a barrel, marking a substantial decline of 7.83% over the past month and a staggering 16.29% year-over-year. Similarly, WTI crude futures have fallen to approximately $58.3 per barrel, a 7.63% drop in the preceding month, hitting","crude futures, crude prices, prices crude, oil prices, oil price",-0.9422,Negative,financialcontent,https://markets.financialcontent.com/stocks/article/marketminute-2025-10-17-oil-markets-in-turmoil-a-deep-dive-into-the-ten-percent-price-slide-and-its-far-reaching-implications,False,Relevant Article,1,0,1,0,0,0,0
1,2,48,New credit ‘cockroaches’ just appeared. Jefferies is plunging again - AFR,https://www.afr.com/chanticleer/private-credit-s-cockroach-fears-keep-spreading-across-markets-20251017-p5n37u,2025-10-17 00:00:00,"Sometimes it’s what you don’t say that says it all.

Investment bank Jefferies, which has found itself at the eye of the storm surrounding the $US12 billion ($19 billion) collapse of the previously unknown car parts maker First Brands, held an investor strategy day on Thursday night.

Loading...","bank jefferies, investment bank, investor strategy, investor, says investment",-0.1531,Negative,afr,https://www.afr.com/chanticleer/private-credit-s-cockroach-fears-keep-spreading-across-markets-20251017-p5n37u,False,Relevant Article,1,0,1,0,0,0,0
1,1,60,Oil Markets in Turmoil: A Deep Dive into the Ten Percent Price Slide and Its Far-Reaching Implications - FinancialContent,https://markets.financialcontent.com/wral/article/marketminute-2025-10-17-oil-markets-in-turmoil-a-deep-dive-into-the-ten-percent-price-slide-and-its-far-reaching-implications,2025-10-17 00:00:00,"The global oil market has been gripped by a significant downturn, with both major crude benchmarks, Brent and West Texas Intermediate (WTI), experiencing a slide of over ten percent in recent weeks. As of October 17, 2025, Brent crude futures are hovering just below $62 a barrel, marking a substantial decline of 7.83% over the past month and a staggering 16.29% year-over-year. Similarly, WTI crude futures have fallen to approximately $58.3 per barrel, a 7.63% drop in the preceding month, hitting","crude futures, crude prices, prices crude, oil prices, oil price",-0.9422,Negative,financialcontent,https://markets.financialcontent.com/wral/article/marketminute-2025-10-17-oil-markets-in-turmoil-a-deep-dive-into-the-ten-percent-price-slide-and-its-far-reaching-implications,False,Relevant Article,1,0,1,0,0,0,0
2,8,19,Market Wobble Intensifies as Trump's China Threats Resurface Amidst Deepening Regional Bank Jitters - FinancialContent,https://markets.financialcontent.com/wral/article/marketminute-2025-10-17-market-wobble-intensifies-as-trumps-china-threats-resurface-amidst-deepening-regional-bank-jitters,2025-10-17 00:00:00,"The global stock market finds itself in a precarious position, grappling with a dual assault of geopolitical uncertainty and domestic financial instability. Former President Donald Trump's recent addresses regarding China have sent shockwaves through equities, with the market swinging wildly in response to his shifting rhetoric on tariffs. Simultaneously, fears over the credit quality and exposure to bad loans within the regional banking sector have escalated dramatically, spurring an exodus by ","financial meltdown, financial crisis, financial instability, trump fluctuating, banking crisis",-0.9136,Negative,financialcontent,https://markets.financialcontent.com/wral/article/marketminute-2025-10-17-market-wobble-intensifies-as-trumps-china-threats-resurface-amidst-deepening-regional-bank-jitters,False,Relevant Article,1,0,1,0,0,0,0
1,4,62,The Pipeline: Commercial real estate roundup for 10.17.25 - Richmond BizSense,https://richmondbizsense.com/2025/10/17/the-pipeline-commercial-real-estate-roundup-for-10-17-25/,2025-10-17 00:00:00,"TOP THREE SALES

#1 Joe & Laurie Shelby purchased a 0.15-acre property at 122 Granite Ave. in Richmond for $1.3 million from Granite Real Estate Co. Reilly Marchant with Cushman & Wakefield | Thalhimer represented the seller.

#2 B&S Real Estate purchased 4,900 square feet at 3408 W. Leigh St. in Richmond for $1.06 million from Sisbro Associates. Nathan Shor with S. L. Nusbaum Realty represented the seller.

#3 KM Hotels purchased 3 acres at 7115 Bethlehem Road in Henrico for $365,000 from Jakho","purchased acres, hotels purchased, granite ave, staples road, center richmond",0.368,Positive,richmondbizsense,https://richmondbizsense.com/2025/10/17/the-pipeline-commercial-real-estate-roundup-for-10-17-25/,False,Relevant Article,2,1,1,0,0,0,0
1,6,74,‘A foot out in the cold’: leaders huddle at IMF as icy economic winds blow - The Guardian,https://www.theguardian.com/business/2025/oct/17/leaders-imf-private-credit-tax-bonds-tariff-washington,2025-10-17 00:00:00,"“The security blanket is covering us, but maybe we have a foot out in the cold.” That was the typically colourful warning from the International Monetary Fund’s managing director, Kristalina Georgieva, this week to its gathering of finance ministers in Washington.

At its spring meetings in April, the IMF said the erratic trade policies emanating from the White House, half a mile away from its glass and steel HQ, amounted to a “major negative shock” for the global economy.

Since then, experts’ ","market fears, imf concerns, financial stability, warned crisis, said markets",-0.8151,Negative,theguardian,https://www.theguardian.com/business/2025/oct/17/leaders-imf-private-credit-tax-bonds-tariff-washington,False,Mainstream,1,0,1,0,0,0,0
1,2,6,Bank shares lead global market fall amid jitters over US private credit - The Guardian,https://www.theguardian.com/business/2025/oct/17/global-stock-markets-fall-and-gold-hits-record-high-amid-jitters-over-us-banks,2025-10-17 00:00:00,"European stock markets fell on Friday and gold hit a record high after two US regional banks said they had been exposed to millions of dollars of bad loans and alleged fraud.

Signs of credit stress rattled markets across Europe and Asia. In London the FTSE 100 fell 0.9%, Germany’s Dax fell 1.8%, Italy’s FTSE Mib fell 1.5%, the Ibex in Spain was off 0.3% and France’s Cac 40 dropped 0.2%.

Many of the biggest fallers were banks. In the UK, nearly £11bn was wiped off the value of the five largest ","european banking, markets fell, bancorp dropped, banking stocks, dropping markets",-0.3818,Negative,theguardian,https://www.theguardian.com/business/2025/oct/17/global-stock-markets-fall-and-gold-hits-record-high-amid-jitters-over-us-banks,False,Mainstream,1,0,1,0,0,0,0
2,8,31,"Silver Rockets Past Rs 1.70 Lakh, Outshining Gold in a Fiery Rally - FinancialContent",https://markets.financialcontent.com/streetinsider/article/marketminute-2025-10-17-silver-rockets-past-rs-170-lakh-outshining-gold-in-a-fiery-rally,2025-10-17 00:00:00,"Mumbai, India – Silver has emerged as the undisputed star of the commodities market in October 2025, demonstrating an astonishing surge that has seen it decisively breach the significant Rs 1.70 lakh per kilogram mark on the Multi Commodity Exchange (MCX). This impressive performance not only underscores silver's inherent strength but also highlights its remarkable outperformance against its more celebrated counterpart, gold, in the current rally. As of mid-October, the white metal's year-to-dat","silver futures, silver prices, market silver, future silver, silver demand",0.9395,Positive,financialcontent,https://markets.financialcontent.com/streetinsider/article/marketminute-2025-10-17-silver-rockets-past-rs-170-lakh-outshining-gold-in-a-fiery-rally,False,Relevant Article,1,0,1,0,0,0,0
2,7,39,"Resource hub features tools, information on tariffs impacting health care supply chain - American Hospital Association",https://www.aha.org/news/headline/2025-10-17-resource-hub-features-tools-information-tariffs-impacting-health-care-supply-chain,2025-10-17 00:00:00,"The AHA’s Association for Health Care Resource & Materials Management has created a webpage featuring resources on tariffs impacting the health care supply chain, including an infographic on the current state of the supply chain and a recorded presentation on using risk intelligence and analytics platforms for global supply chain monitoring.","supply chain, resources tariffs, aha association, care resource, global supply",0.9118,Positive,aha,https://www.aha.org/news/headline/2025-10-17-resource-hub-features-tools-information-tariffs-impacting-health-care-supply-chain,False,Relevant Article,2,1,1,0,0,0,0
1,2,29,Nearly £11bn wiped off UK banks after US regional banking fears spooked markets – as it happened - The Guardian,https://www.theguardian.com/business/live/2025/oct/17/us-dollar-worst-week-since-august-trade-tensions-stock-markets-bonds-business-live-news,2025-10-17 00:00:00,"From 2d ago 11.52 EDT Nearly £11bn knocked off UK bank valuations today Nearly £11bn has been wiped off the value of the largest banks listed in London today. Banks were among the big fallers in today’s sell-off, with Barclays down 5.66%, NatWest losing 2.88%, HSBC down 2.5%, Standard Chartered losing 3.5% and Lloyds Banking Group off 2.4%. By my maths, that knocks £10.8bn off the combined value of those five banks, as anxiety over US regional banks swept the sector yesterday. Joe Mazzola, head ","uk banks, banks confirmed, banking crackdown, bank exposed, banking panic",-0.5994,Negative,theguardian,https://www.theguardian.com/business/live/2025/oct/17/us-dollar-worst-week-since-august-trade-tensions-stock-markets-bonds-business-live-news,False,Mainstream,1,0,1,0,0,0,0
1,2,42,Beyond the Brink: Why a Stock Market Crash Isn't the Only Concern for Savvy Investors - FinancialContent,https://markets.financialcontent.com/buffnews/article/marketminute-2025-10-17-beyond-the-brink-why-a-stock-market-crash-isnt-the-only-concern-for-savvy-investors,2025-10-17 00:00:00,"As October 2025 unfolds, a persistent undercurrent of anxiety about a potential stock market crash continues to ripple through financial markets. High-profile warnings from industry titans, coupled with elevated market valuations, fuel the narrative of an impending downturn. However, a growing consensus among financial experts suggests that while caution is warranted, investors might be better served by shifting their focus from a singular crash event to a more complex array of macroeconomic vul","crash investors, speculative risk, market crash, market collapse, investor optimism",-0.7506,Negative,financialcontent,https://markets.financialcontent.com/buffnews/article/marketminute-2025-10-17-beyond-the-brink-why-a-stock-market-crash-isnt-the-only-concern-for-savvy-investors,False,Relevant Article,1,0,1,0,0,0,0
2,7,63,"Above the Fold: Supply Chain Logistics News (October 17, 2025) - Talking Logistics with Adrian Gonzalez",https://talkinglogistics.com/2025/10/17/above-the-fold-supply-chain-logistics-news-october-17-2025/,2025-10-17 00:00:00,"Greetings from Santa Barbara, California.

I flew out here with my bicycle to do the Santa Barbara 100 Ride tomorrow with my Logistics Leaders for T1D Cure teammate Ralph Cisneros. It’s the first time I’ve packed my bike in a case and taken it with me on a plane. I’m happy to report that despite my fears during the whole 6-hr flight, my bike did not get lost or break into pieces in transit. The worst thing that happened was me spilling tea all over myself early in the flight. Sitting in wet jean","100 ride, flight bike, good flight, hilly ride, end trip",0.6902,Positive,talkinglogistics,https://talkinglogistics.com/2025/10/17/above-the-fold-supply-chain-logistics-news-october-17-2025/,False,Relevant Article,2,1,1,0,0,0,0
2,8,16,Gold and Silver Shatter Records: A Flight to Safety Amidst Unprecedented Global Uncertainty - FinancialContent,https://markets.financialcontent.com/wral/article/marketminute-2025-10-17-gold-and-silver-shatter-records-a-flight-to-safety-amidst-unprecedented-global-uncertainty,2025-10-17 00:00:00,"October 16, 2025 – In a financial landscape increasingly defined by volatility and apprehension, gold and silver have surged to unprecedented all-time record highs, signaling a profound shift in investor sentiment. As of October 2025, spot gold has breached the formidable $4,300 per ounce mark, with Comex gold futures touching an astonishing $4,289.90. Not to be outdone, silver has demonstrated an even more dramatic ascent, eclipsing its 1980 and 2011 peaks to reach over $54 per ounce, with some","gold futures, forecast gold, gold trend, investing silver, future gold",-0.3818,Negative,financialcontent,https://markets.financialcontent.com/wral/article/marketminute-2025-10-17-gold-and-silver-shatter-records-a-flight-to-safety-amidst-unprecedented-global-uncertainty,False,Relevant Article,1,0,1,0,0,0,0
2,7,84,Walmart Says US Manufacturing Keeps Supply Chain ‘Flexible and Dynamic’ - PYMNTS.com,https://www.pymnts.com/walmart/2025/walmart-says-us-manufacturing-keeps-supply-chain-flexible-and-dynamic/,2025-10-16 22:23:00,"Walmart reportedly plans to boost its investment in U.S. manufacturing.

By completing this form, you agree to receive marketing communications from PYMNTS and to the sharing of your information with our sponsor, if applicable, in accordance with our Privacy Policy and Terms and Conditions .

Complete the form to unlock this article and enjoy unlimited free access to all PYMNTS content — no additional logins required.

The company is investing in a new beef processing plant in Kansas that will c","walmart grown, walmart reportedly, states walmart, usantibiotics make, partnered usantibiotics",0.9062,Positive,pymnts,https://www.pymnts.com/walmart/2025/walmart-says-us-manufacturing-keeps-supply-chain-flexible-and-dynamic/,False,Relevant Article,2,1,1,0,0,0,0
2,9,34,"Shipping Costs in Focus as US, China Port Fees Take Effect - energyintel.com",https://www.energyintel.com/00000199-ea37-dc43-a7fd-ff7f77910000,2025-10-16 21:06:00,"Port fees that the US and China have imposed on each other's ships took effect on Oct. 14 and could have a big impact on the costs associated with shipping oil to the world's two biggest economies. The reciprocal fees apply to vessels owned, operated, built or flagged by the two nations and add another, artificial layer of tightness to an already strained tanker market. The new policies will have a broad impact on freight rates, and any measures that tanker operators take to avoid paying the fee","chinese fees, china fees, fees china, forcing tankers, fees ship",-0.6369,Negative,energyintel,https://www.energyintel.com/00000199-ea37-dc43-a7fd-ff7f77910000,False,Relevant Article,2,1,1,0,0,0,0
1,4,88,M&T says it's turning the corner on commercial real estate - American Banker,https://www.americanbanker.com/news/m-t-says-its-turning-the-corner-on-commercial-real-estate,2025-10-16 19:35:00,"Key insight: Commercial real estate loan exposure has been a headache for many banks in recent years, as office property values flailed and interest rates rapidly rose in 2022 and 2023.

Commercial real estate loan exposure has been a headache for many banks in recent years, as office property values flailed and interest rates rapidly rose in 2022 and 2023. Supporting data: The bank's approval rates for commercial real estate loans have doubled compared with recent quarters, said the company's c","trendy lending, 2025 loans, cre lending, cre loans, loan growth",0.9468,Positive,americanbanker,https://www.americanbanker.com/news/m-t-says-its-turning-the-corner-on-commercial-real-estate,False,Relevant Article,2,1,1,0,0,0,0
1,6,74,Global Health Leaders Urge Fewer Agencies Amid Funding Crisis - Health Policy Watch,https://healthpolicy-watch.news/global-health-leaders-urge-fewer-agencies-amid-funding-crisis/,2025-10-16 18:59:00,"BERLIN — Leaders of the world’s major global health institutions called for a fundamental restructuring of an aid system they described as too fragmented, duplicative and confusing, with several stating that the number of agencies must be reduced as cuts from the US and other donors force a reckoning with the labyrinthine architecture of global health funding.

At the World Health Summit in Berlin this week, executives from the Global Fund, Gavi, the World Health Organization and other instituti","global aid, global funding, funding health, funding diseases, health funding",-0.7845,Negative,healthpolicy-watch,https://healthpolicy-watch.news/global-health-leaders-urge-fewer-agencies-amid-funding-crisis/,False,Relevant Article,1,0,1,0,0,0,0
1,3,50,Ethereum Bull Tom Lee Announces: “The Bubble Has Burst” - Bitcoin Sistemi,https://en.bitcoinsistemi.com/ethereum-bull-tom-lee-announces-the-bubble-has-burst/,2025-10-16 17:48:00,"With the upward trend in the crypto market, “Digital Asset Treasuries” (DAT) have become a new phenomenon.

These companies, which aggregate crypto assets ranging from Bitcoin to Dogecoin, indirectly offer their digital currencies to investors through publicly traded stocks. However, the rapid growth of the sector has some experts worried. Critics warn that DATs could be the next “bubble crash” in the crypto world.

Speaking on Fortune's Crypto Playbook, BitMine President and longtime crypto ana","wary cryptocurrencies, crypto market, bitcoin, advocate bitcoin, crypto assets",0.25,Positive,bitcoinsistemi,https://en.bitcoinsistemi.com/ethereum-bull-tom-lee-announces-the-bubble-has-burst/,False,Relevant Article,1,0,1,0,0,0,0
2,9,67,China Levies $1.7M “Special Port Fee” On First U.S.-Linked Ship At Shanghai Port - Marine Insight,https://www.marineinsight.com/shipping-news/china-levies-1-7m-special-port-fee-on-first-u-s-linked-ship-at-shanghai-port/,2025-10-16 13:35:00,"China has begun charging a new “special port fee” on ships linked to the United States. The U.S.-flagged container ship Matson Waikiki, carrying 4,870 TEUs, docked at Shanghai Port on Tuesday at 6 p.m. local time.

With a net tonnage of 30,224, the ship is liable for a charge of about 12.09 million yuan (around $1.7 million), according to China’s recently published fee schedule. Chinese transport officials confirmed the vessel is subject to the new levy, though it remains unclear whether payment","charges china, ports china, chinese ports, port fee, fee ships",0.2023,Positive,marineinsight,https://www.marineinsight.com/shipping-news/china-levies-1-7m-special-port-fee-on-first-u-s-linked-ship-at-shanghai-port/,False,Relevant Article,1,0,1,0,0,0,0
2,9,90,Freight Rates On The Rise As Port Fees Shake Up Shipping - Finimize,https://finimize.com/content/freight-rates-on-the-rise-as-port-fees-shake-up-shipping,2025-10-16 13:14:00,"The Baltic Exchange index climbed as new fees from the US and China, alongside supply shifts, pushed vessel earnings higher across the board.

What’s going on here?

Shipping costs are on the rise, with the Baltic Exchange dry bulk index up 2.5% to 2,046, after new port fees from the US and China met with tightening vessel supply.

What does this mean?

A ripple effect is spreading across global shipping routes. New port charges from Washington and Beijing are hitting ocean shipping firms—those ","freight rates, markets freight, freight costs, ship indexes, shipping markets",-0.4871,Negative,finimize,https://finimize.com/content/freight-rates-on-the-rise-as-port-fees-shake-up-shipping,False,Relevant Article,2,1,1,0,0,0,0
2,7,100,Stellantis plans $13B investment to expand US manufacturing - Supply Chain Dive,https://www.supplychaindive.com/news/stellantis-investing-13-billion-us-manufacturing-illinois-ohio-michigan-indiana/802874/,2025-10-16 11:16:00,"Listen to the article 3 min This audio is auto-generated. Please let us know if you have feedback

Dive Brief:

Stellantis plans to invest $13 billion in the U.S. over the next four years to increase domestic finished vehicle production by 50% over current levels and boost its market share, per an Oct. 14 press release.

plans to invest $13 billion in the U.S. over the next four years to increase domestic finished vehicle production by 50% over current levels and boost its market share, per an O","investment stellantis, stellantis investing, jobs investment, automaker investing, 2026 automaker",0.9432,Positive,supplychaindive,https://www.supplychaindive.com/news/stellantis-investing-13-billion-us-manufacturing-illinois-ohio-michigan-indiana/802874/,False,Relevant Article,2,1,1,0,0,0,0
2,7,83,Orchestrating Supply Chains Through Cloud-Based Business Networks and Generative and Agentic AI Solutions - SAP News Center,https://news.sap.com/2025/10/orchestrating-supply-chains-business-networks-ai/,2025-10-16 11:15:00,"At a time when global supply chains are enduring acute strain from seesawing tariff rates, escalating military conflict, and proliferating compliance requirements, enterprises large and small are turning increasingly to cloud-based business networks and emerging AI solutions to provide actionable insights, operational resilience, and, above all, confidence despite volatile times.

Visibility has always been essential for navigating uncertainty in business-to-business commerce. Yet it is also ins","supply chain, supply chains, chain management, autonomous supply, chain businesses",0.2023,Positive,news,https://news.sap.com/2025/10/orchestrating-supply-chains-business-networks-ai/,False,Relevant Article,2,1,1,0,0,0,0
2,7,83,Condrad Daniels of HJI Supply Chain Solutions Elected 2026 Chair of the Kentucky Chamber of Commerce - kychamberbottomline.com,https://kychamberbottomline.com/2025/10/16/condrad-daniels-of-hji-supply-chain-solutions-elected-2026-chair-of-the-kentucky-chamber-of-commerce/,2025-10-16 00:00:00,"Condrad Daniels, president of HJI Supply Chain Solutions, has been elected to serve as chair of the Kentucky Chamber of Commerce for the 2026 term. Daniels succeeds Scott Davis, chairman and CEO of Field & Main Bank, whose term expired on September 30, 2025.

Daniels brings more than two decades of experience in the logistics industry to his role as president of HJI Supply Chain Solutions, a single-source provider of outsourced manufacturing, contract warehousing, and 3PL supply chain solutions.","ceo kentucky, kentucky business, businesses kentucky, kentucky companies, roles kentucky",0.7906,Positive,kychamberbottomline,https://kychamberbottomline.com/2025/10/16/condrad-daniels-of-hji-supply-chain-solutions-elected-2026-chair-of-the-kentucky-chamber-of-commerce/,False,Relevant Article,2,1,1,0,0,0,0
2,7,90,Supply Chain Leaders Shifting From Reactive to Proactive: Study - Supply & Demand Chain Executive,https://www.sdcexec.com/software-technology/supply-chain-visibility/news/22952731/easy-metrics-supply-chain-leaders-shifting-from-reactive-to-proactive-study,2025-10-16 00:00:00,"Warehouse and distribution executives are using data-driven agility to manage disruption, strengthen performance, and drive growth in an increasingly volatile supply chain environment, according to research revealed by Easy Metrics.

“Volatility isn’t just a source of risk; it’s an opportunity,” says Dean Dorcas, CEO of Easy Metrics. “This survey shows that leaders who embrace agility, visibility, and smarter use of data can turn disruption into a competitive edge. Those who rely on outdated too","warehouse leaders, distribution executives, approach warehouse, prioritizing staffing, manage disruption",0.8979,Positive,sdcexec,https://www.sdcexec.com/software-technology/supply-chain-visibility/news/22952731/easy-metrics-supply-chain-leaders-shifting-from-reactive-to-proactive-study,False,Relevant Article,2,1,1,0,0,0,0
2,8,15,"Gold Shines as US-China Trade War Escalates, Driving Prices to Record Highs - FinancialContent",https://markets.financialcontent.com/wral/article/marketminute-2025-10-16-gold-shines-as-us-china-trade-war-escalates-driving-prices-to-record-highs,2025-10-16 00:00:00,"October 16, 2025 – Global financial markets are gripped by a renewed surge in US-China trade tensions, pushing investors into the traditional safe haven of gold. With new tariffs and export controls announced by both economic superpowers, the precious metal's price has soared to unprecedented levels, hovering between $4,240 and $4,280 per ounce, marking a historic rally and reflecting deep-seated anxieties over global economic stability. This dramatic shift underscores a ""risk-off"" sentiment per","gold prices, gold value, trade tensions, global trade, precious metals",-0.1531,Negative,financialcontent,https://markets.financialcontent.com/wral/article/marketminute-2025-10-16-gold-shines-as-us-china-trade-war-escalates-driving-prices-to-record-highs,False,Relevant Article,1,0,1,0,0,0,0
